type,amount,oldbalanceOrg,newbalanceOrig,isFraud
4,1272493.9,1272493.9,0.0,Fraud
1,111764.7,111764.7,0.0,Fraud
4,127528.92,127528.92,0.0,Fraud
1,181099.18,57251.0,0.0,No Fraud
0,256807.85,4730944.21,4987752.06,No Fraud
4,89657.36,89657.36,0.0,Fraud
1,268641.82,268641.82,0.0,Fraud
4,6302888.93,6302888.93,0.0,Fraud
4,36956.27,36956.27,0.0,Fraud
3,24261.18,255625.0,231363.82,No Fraud
4,31945.44,31945.44,0.0,Fraud
1,533092.45,533092.45,0.0,Fraud
1,369228.79,0.0,0.0,No Fraud
3,15497.14,0.0,0.0,No Fraud
1,1167816.02,1167816.02,0.0,Fraud
4,511379.9,511379.9,0.0,Fraud
1,1258818.82,1258818.82,0.0,Fraud
0,179985.74,41552.0,221537.74,No Fraud
1,475368.94,475368.94,0.0,Fraud
3,51058.18,11416.0,0.0,No Fraud
1,185078.91,4635.0,0.0,No Fraud
1,56013.0,56013.0,0.0,Fraud
0,83424.31,5890704.13,5974128.44,No Fraud
0,162632.65,5475351.14,5637983.8,No Fraud
0,203937.51,7759729.27,7963666.78,No Fraud
1,16296.46,16296.46,0.0,Fraud
1,74804.24,74804.24,0.0,Fraud
1,106654.67,106654.67,0.0,Fraud
4,661951.12,0.0,0.0,No Fraud
1,347194.25,21443.0,0.0,No Fraud
1,32767.58,33610.22,842.64,No Fraud
4,6311409.28,6311409.28,0.0,Fraud
0,239868.57,18899591.91,19139460.47,No Fraud
4,1085308.8,0.0,0.0,No Fraud
1,21358.8,21358.8,0.0,Fraud
0,225579.22,13457.0,239036.22,No Fraud
4,346795.44,346795.44,0.0,Fraud
4,19742.71,19742.71,0.0,Fraud
3,22196.56,104687.0,82490.44,No Fraud
4,3049753.79,3049753.79,0.0,Fraud
4,48375.02,48375.02,0.0,Fraud
0,7256.46,3410574.94,3417831.41,No Fraud
1,62360.73,45375.0,0.0,No Fraud
1,182826.31,151.0,0.0,No Fraud
1,116342.2,0.0,0.0,No Fraud
3,16693.07,10200.0,0.0,No Fraud
1,93884.26,93884.26,0.0,Fraud
0,224772.35,5107514.63,5332286.98,No Fraud
1,252596.38,11865.06,0.0,No Fraud
3,12512.98,55694.0,43181.02,No Fraud
4,2095699.93,2095699.93,0.0,Fraud
1,125464.42,125464.42,0.0,Fraud
3,22131.76,33057.0,10925.24,No Fraud
1,353045.35,353045.35,0.0,Fraud
4,972723.96,972723.96,0.0,Fraud
1,318455.25,0.0,0.0,No Fraud
1,329728.11,329728.11,0.0,Fraud
1,285382.07,285382.07,0.0,Fraud
1,95118.03,82364.0,0.0,No Fraud
2,2279.63,731.0,0.0,No Fraud
1,483713.23,483713.23,0.0,Fraud
4,244312.69,244312.69,0.0,Fraud
4,334890.91,334890.91,0.0,Fraud
1,187761.76,187761.76,0.0,Fraud
4,9639052.83,9639052.83,0.0,Fraud
3,5051.92,16391.0,11339.08,No Fraud
1,1409248.64,1409248.64,0.0,Fraud
1,1673066.07,1673066.07,0.0,Fraud
1,58050.78,58050.78,0.0,Fraud
1,395739.37,0.0,0.0,No Fraud
1,1083860.21,1083860.21,0.0,Fraud
3,26622.4,0.0,0.0,No Fraud
4,142336.65,142336.65,0.0,Fraud
3,12154.32,124803.99,112649.67,No Fraud
1,538428.86,538428.86,0.0,Fraud
4,183306.21,183306.21,0.0,Fraud
1,95614.55,0.0,0.0,No Fraud
1,5741.05,5741.05,0.0,Fraud
1,522465.43,522465.43,0.0,Fraud
1,141837.8,141837.8,0.0,Fraud
3,594.72,0.0,0.0,No Fraud
4,330756.72,330756.72,0.0,Fraud
4,526119.49,526119.49,0.0,Fraud
1,829645.3,829645.3,0.0,Fraud
1,152632.61,0.0,0.0,No Fraud
1,733119.42,733119.42,0.0,Fraud
4,987756.6,302.0,0.0,No Fraud
4,10000000.0,12626957.79,2626957.79,Fraud
1,1634184.04,1634184.04,0.0,Fraud
4,932922.6,932922.6,0.0,Fraud
1,978362.97,978362.97,0.0,Fraud
1,8371.62,0.0,0.0,No Fraud
4,76582.23,76582.23,0.0,Fraud
4,190416.37,28765.05,0.0,No Fraud
1,173378.96,0.0,0.0,No Fraud
1,318197.6,0.0,0.0,No Fraud
4,688034.32,688034.32,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
4,119143.75,119143.75,0.0,Fraud
1,150715.0,0.0,0.0,No Fraud
0,330688.35,1076294.1,1406982.45,No Fraud
4,1464614.79,1464614.79,0.0,Fraud
3,24545.83,172571.23,148025.4,No Fraud
1,191384.44,259297.0,67912.56,No Fraud
1,164519.7,164519.7,0.0,Fraud
1,58012.81,10281.0,0.0,No Fraud
1,640648.06,640648.06,0.0,Fraud
3,685.5,101225.81,100540.31,No Fraud
1,19389.4,9959.0,0.0,No Fraud
1,998110.47,998110.47,0.0,Fraud
1,503793.25,503793.25,0.0,Fraud
4,8020192.15,8020192.15,0.0,Fraud
0,181671.02,5175.0,186846.02,No Fraud
3,17003.08,0.0,0.0,No Fraud
4,171880.67,171880.67,0.0,Fraud
1,152317.2,1318.0,0.0,No Fraud
3,1529.61,213178.62,211649.01,No Fraud
1,777448.03,777448.03,0.0,Fraud
1,10880.26,10880.26,0.0,Fraud
1,717046.74,717046.74,0.0,Fraud
1,187128.57,187128.57,0.0,Fraud
0,244170.19,3499051.58,3743221.76,No Fraud
4,244318.6,10284.0,0.0,No Fraud
1,440453.55,1242.34,0.0,No Fraud
1,197881.33,0.0,0.0,No Fraud
0,167038.53,1582313.31,1749351.84,No Fraud
1,73110.82,73110.82,0.0,Fraud
3,2316.26,3472.16,1155.9,No Fraud
0,135142.27,3759419.95,3894562.21,No Fraud
1,62438.26,710256.0,647817.74,No Fraud
1,383946.87,10653.0,0.0,No Fraud
1,699183.61,699183.61,0.0,Fraud
0,182622.2,4921632.92,5104255.11,No Fraud
4,235512.2,235512.2,0.0,Fraud
1,121626.82,121626.82,0.0,Fraud
4,27696.89,27696.89,0.0,Fraud
0,256475.92,6440182.57,6696658.49,No Fraud
4,8807479.35,0.0,0.0,No Fraud
3,8407.22,8575.0,167.78,No Fraud
1,372344.58,372344.58,0.0,Fraud
4,539658.73,539658.73,0.0,Fraud
1,43392.87,0.0,0.0,No Fraud
4,684266.09,684266.09,0.0,Fraud
4,3486005.08,3486005.08,0.0,Fraud
4,178180.03,178180.03,0.0,Fraud
4,145067.24,145067.24,0.0,Fraud
1,82228.18,0.0,0.0,No Fraud
1,188473.09,188473.09,0.0,Fraud
4,1036789.41,1036789.41,0.0,Fraud
4,3455440.17,3455440.17,0.0,Fraud
1,244912.55,0.0,0.0,No Fraud
3,6536.04,3053.0,0.0,No Fraud
1,335283.58,324040.01,0.0,No Fraud
1,74709.4,74709.4,0.0,Fraud
4,388171.95,388171.95,0.0,Fraud
3,13439.83,0.0,0.0,No Fraud
0,96663.75,22210338.88,22307002.63,No Fraud
1,208414.1,0.0,0.0,No Fraud
0,78951.95,3550061.2,3629013.16,No Fraud
1,429320.47,0.0,0.0,No Fraud
4,1500582.08,1500582.08,0.0,Fraud
3,8821.31,5423.0,0.0,No Fraud
0,159299.25,6739171.19,6898470.44,No Fraud
1,4289.18,4289.18,0.0,Fraud
3,12403.14,0.0,0.0,No Fraud
1,342120.59,342120.59,0.0,Fraud
1,1282971.57,1282971.57,0.0,Fraud
1,205129.12,205129.12,0.0,Fraud
3,1560.83,166934.78,165373.96,No Fraud
0,188861.2,20885501.84,21074363.04,No Fraud
3,5435.33,140330.44,134895.11,No Fraud
3,3100.81,299975.0,296874.19,No Fraud
1,75787.29,0.0,0.0,No Fraud
3,28479.65,11591.0,0.0,No Fraud
1,87660.69,87660.69,0.0,Fraud
0,317231.35,633190.41,950421.76,No Fraud
4,7442005.19,7442005.19,0.0,Fraud
4,70125.14,70125.14,0.0,Fraud
1,145944.8,145944.8,0.0,Fraud
4,5021186.54,5021186.54,0.0,Fraud
4,100840.93,100840.93,0.0,Fraud
4,9468064.05,9468064.05,0.0,Fraud
1,3295227.84,3295227.84,0.0,Fraud
1,10948.96,104581.0,93632.04,No Fraud
3,9431.44,0.0,0.0,No Fraud
4,85017.99,85017.99,0.0,Fraud
1,387773.97,387773.97,0.0,Fraud
4,340665.18,340665.18,0.0,Fraud
1,211633.16,307270.92,95637.75,No Fraud
0,181694.67,9078.0,190772.67,No Fraud
1,68402.97,30836.0,0.0,No Fraud
3,8.39,0.0,0.0,No Fraud
1,169101.52,0.0,0.0,No Fraud
0,276787.71,12495879.85,12772667.56,No Fraud
1,346995.26,20550.0,0.0,No Fraud
0,312675.74,0.0,312675.74,No Fraud
3,13056.85,14305.0,1248.15,No Fraud
4,968651.23,968651.23,0.0,Fraud
3,59798.87,24927.0,0.0,No Fraud
1,1220.8,1220.8,0.0,Fraud
1,153870.09,153870.09,0.0,Fraud
0,353215.95,314422.16,667638.12,No Fraud
1,1249721.72,1249721.72,0.0,Fraud
0,51723.35,23323251.0,23374974.34,No Fraud
1,210877.63,0.0,0.0,No Fraud
3,17064.92,20718.0,3653.08,No Fraud
1,21698.13,21698.13,0.0,Fraud
4,2533650.09,2533650.09,0.0,Fraud
3,6193.87,0.0,0.0,No Fraud
4,22048.19,22048.19,0.0,Fraud
1,769619.59,769619.59,0.0,Fraud
3,6909.18,102853.0,95943.82,No Fraud
3,110.01,0.0,0.0,No Fraud
1,113336.41,113336.41,0.0,Fraud
1,221936.6,221936.6,0.0,Fraud
4,30521.02,30521.02,0.0,Fraud
4,557950.06,557950.06,0.0,Fraud
1,126952.14,37293.0,0.0,No Fraud
1,1136374.62,1136374.62,0.0,Fraud
1,26950.06,26950.06,0.0,Fraud
1,4022098.69,4022098.69,0.0,Fraud
4,989966.55,989966.55,0.0,Fraud
1,31315.51,31315.51,0.0,Fraud
1,63358.49,254149.0,190790.51,No Fraud
4,2096634.43,2096634.43,0.0,Fraud
4,216351.05,216351.05,0.0,Fraud
1,28464.83,143671.0,115206.17,No Fraud
4,350017.08,350017.08,0.0,Fraud
1,56947.66,17744.0,0.0,No Fraud
4,224230.16,224230.16,0.0,Fraud
0,77363.11,130.0,77493.11,No Fraud
4,1106295.77,1106295.77,0.0,Fraud
1,152331.26,152331.26,0.0,Fraud
1,49210.21,49210.21,0.0,Fraud
4,11155.45,11155.45,0.0,Fraud
1,348751.45,348751.45,0.0,Fraud
0,260761.88,42732.0,303493.88,No Fraud
1,1459180.14,1459180.14,0.0,Fraud
1,33869.74,0.0,0.0,No Fraud
4,544352.53,544352.53,0.0,Fraud
1,174324.94,174324.94,0.0,Fraud
1,3596.83,3596.83,0.0,Fraud
3,18974.81,0.0,0.0,No Fraud
1,68417.05,1724.0,0.0,No Fraud
1,49871.73,49871.73,0.0,Fraud
4,24382.08,24382.08,0.0,Fraud
1,256556.98,256556.98,0.0,Fraud
3,7429.8,0.0,0.0,No Fraud
1,113614.57,113614.57,0.0,Fraud
3,3227.2,14432.0,11204.8,No Fraud
1,1338487.47,1338487.47,0.0,Fraud
1,14158.27,0.0,0.0,No Fraud
1,127342.3,127342.3,0.0,Fraud
4,21531.0,21531.0,0.0,Fraud
1,422648.87,422648.87,0.0,Fraud
0,261856.71,455096.0,716952.71,No Fraud
1,188658.45,188658.45,0.0,Fraud
4,38150.22,38150.22,0.0,Fraud
1,1268931.21,1268931.21,0.0,Fraud
1,949979.11,949979.11,0.0,Fraud
0,411054.56,289099.17,700153.73,No Fraud
0,45124.69,3529895.1,3575019.79,No Fraud
1,1367070.94,1367070.94,0.0,Fraud
4,259671.8,508125.13,248453.33,No Fraud
3,12978.23,228305.0,215326.77,No Fraud
4,2044841.02,2044841.02,0.0,Fraud
1,66977.86,0.0,0.0,No Fraud
1,1085637.56,1085637.56,0.0,Fraud
1,358159.13,358159.13,0.0,Fraud
4,3259184.52,0.0,0.0,No Fraud
1,94927.1,0.0,0.0,No Fraud
3,4420.59,0.0,0.0,No Fraud
1,404258.68,286.0,0.0,No Fraud
0,182383.75,19682865.02,19865248.77,No Fraud
4,91010.75,0.0,0.0,No Fraud
4,273746.13,273746.13,0.0,Fraud
1,215.83,215.83,0.0,Fraud
4,3206623.39,3206623.39,0.0,Fraud
4,1254014.83,74271.0,0.0,No Fraud
1,186671.31,11185.0,0.0,No Fraud
1,30846.84,30846.84,0.0,Fraud
1,531551.0,531551.0,0.0,Fraud
4,1398946.33,1398946.33,0.0,Fraud
3,6590.98,13405.0,6814.02,No Fraud
4,127253.37,0.0,0.0,No Fraud
4,158000.29,158000.29,0.0,Fraud
1,321241.84,321241.84,0.0,Fraud
0,7171.94,11249.0,18420.94,No Fraud
4,1567591.24,1567591.24,0.0,Fraud
1,36847.9,36847.9,0.0,Fraud
4,70173.64,70173.64,0.0,Fraud
1,4177467.46,4177467.46,0.0,Fraud
4,13659.45,13659.45,0.0,Fraud
1,2666139.51,2666139.51,0.0,Fraud
4,4814.69,4814.69,0.0,Fraud
1,109131.79,0.0,0.0,No Fraud
1,59628.24,59628.24,0.0,Fraud
1,1182557.97,1182557.97,0.0,Fraud
4,366014.33,366014.33,0.0,Fraud
1,81609.38,0.0,0.0,No Fraud
3,5123.5,0.0,0.0,No Fraud
0,77585.59,4328899.81,4406485.4,No Fraud
4,204778.86,204778.86,0.0,Fraud
4,410898.61,502094.0,91195.39,No Fraud
1,5494862.93,5494862.93,0.0,Fraud
4,177022.52,177022.52,0.0,Fraud
4,45053.05,45053.05,0.0,Fraud
1,2479940.21,2479940.21,0.0,Fraud
1,252342.69,0.0,0.0,No Fraud
3,9306.76,0.0,0.0,No Fraud
4,1058602.68,1058602.68,0.0,Fraud
4,67921.66,67921.66,0.0,Fraud
4,40836.05,40836.05,0.0,Fraud
4,10000000.0,22542664.27,12542664.27,Fraud
1,132943.98,132943.98,0.0,Fraud
0,104495.82,1155328.81,1259824.64,No Fraud
0,82914.11,11220.0,94134.11,No Fraud
4,10000000.0,19585040.37,19585040.37,Fraud
1,399651.98,0.0,0.0,No Fraud
3,9708.01,0.0,0.0,No Fraud
4,492107.34,15754.0,0.0,No Fraud
4,140807.76,140807.76,0.0,Fraud
1,43188.32,4288.0,0.0,No Fraud
3,674.71,0.0,0.0,No Fraud
1,61978.32,0.0,0.0,No Fraud
3,16948.58,0.0,0.0,No Fraud
4,20311.17,20311.17,0.0,Fraud
1,622908.71,0.0,0.0,No Fraud
0,7332.8,72255.0,79587.8,No Fraud
1,352020.66,5702.0,0.0,No Fraud
1,145576.53,118162.04,0.0,No Fraud
4,10000000.0,15591414.49,5591414.49,Fraud
1,374178.28,374178.28,0.0,Fraud
4,407907.34,407907.34,0.0,Fraud
3,5254.72,0.0,0.0,No Fraud
4,147230.63,147230.63,0.0,Fraud
4,5772.0,5772.0,0.0,Fraud
1,0.0,0.0,0.0,Fraud
4,2627070.5,2627070.5,0.0,Fraud
3,6764.26,687.0,0.0,No Fraud
4,284000.25,284000.25,0.0,Fraud
4,2274766.1,2274766.1,0.0,Fraud
1,25529.76,25529.76,0.0,Fraud
4,365099.76,365099.76,0.0,Fraud
3,5341.21,223634.0,218292.79,No Fraud
1,1631640.02,1631640.02,0.0,Fraud
4,250223.24,250223.24,0.0,Fraud
1,935790.41,935790.41,0.0,Fraud
1,100617.19,0.0,0.0,No Fraud
1,2391612.36,2391612.36,0.0,Fraud
3,46274.72,52383.69,6108.97,No Fraud
4,2254934.36,2254934.36,0.0,Fraud
1,666.22,47823.0,47156.78,No Fraud
1,946705.53,946705.53,0.0,Fraud
1,6183238.55,6183238.55,0.0,Fraud
0,153813.8,644302.02,798115.82,No Fraud
4,171456.83,171456.83,0.0,Fraud
1,43744.61,0.0,0.0,No Fraud
0,47155.53,117075.0,164230.53,No Fraud
3,17221.3,29090.0,11868.7,No Fraud
1,1191669.35,1191669.35,0.0,Fraud
3,20853.31,3076.0,0.0,No Fraud
1,1397162.15,1397162.15,0.0,Fraud
1,15887.89,0.0,0.0,No Fraud
4,1565621.39,1565621.39,0.0,Fraud
1,8718.11,0.0,0.0,No Fraud
3,8774.52,321644.94,312870.42,No Fraud
1,249870.61,13804.0,0.0,No Fraud
3,35641.98,0.0,0.0,No Fraud
4,32660.58,32660.58,0.0,Fraud
0,141205.46,105231.0,246436.46,No Fraud
1,1348095.12,1348095.12,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,455215.41,135.0,0.0,No Fraud
1,352179.76,352179.76,0.0,Fraud
1,75763.36,0.0,0.0,No Fraud
3,3794.71,0.0,0.0,No Fraud
4,278577.6,278577.6,0.0,Fraud
1,2425164.58,2425164.58,0.0,Fraud
1,1386.94,118562.0,117175.06,No Fraud
1,743311.65,743311.65,0.0,Fraud
1,75514.45,55525.0,0.0,No Fraud
4,582725.12,582725.12,0.0,Fraud
1,128533.41,0.0,0.0,No Fraud
4,216187.8,11731.54,0.0,No Fraud
3,19004.86,86.0,0.0,No Fraud
1,6188514.81,6188514.81,0.0,Fraud
1,22824.08,22824.08,0.0,Fraud
4,72901.03,72901.03,0.0,Fraud
1,8697.37,0.0,0.0,No Fraud
3,7873.98,0.0,0.0,No Fraud
3,3.65,59974.0,59970.35,No Fraud
3,6585.97,0.0,0.0,No Fraud
3,7954.81,14483.0,6528.19,No Fraud
0,41894.18,20848.0,62742.18,No Fraud
1,85291.29,0.0,0.0,No Fraud
4,13074.53,13074.53,0.0,Fraud
1,86952.65,53767.0,0.0,No Fraud
0,174519.59,650.0,175169.59,No Fraud
4,355832.18,355832.18,0.0,Fraud
3,16188.17,43074.0,26885.83,No Fraud
1,144063.17,20488.0,0.0,No Fraud
3,1938.08,100532.0,98593.92,No Fraud
4,1581441.8,1581441.8,0.0,Fraud
4,75734.99,75734.99,0.0,Fraud
0,264929.54,603832.23,868761.77,No Fraud
1,63262.94,63262.94,0.0,Fraud
4,2019508.99,2019508.99,0.0,Fraud
1,513082.74,513082.74,0.0,Fraud
1,570135.07,570135.07,0.0,Fraud
4,550231.35,550231.35,0.0,Fraud
4,1287312.39,465.0,0.0,No Fraud
4,1782737.6,1782737.6,0.0,Fraud
1,105498.05,0.0,0.0,No Fraud
1,375419.35,375419.35,0.0,Fraud
3,6722.11,0.0,0.0,No Fraud
1,190179.65,0.0,0.0,No Fraud
4,766257.55,766257.55,0.0,Fraud
0,2464.66,350158.03,352622.69,No Fraud
1,161536.55,161536.55,0.0,Fraud
3,11066.28,0.0,0.0,No Fraud
1,137508.01,137508.01,0.0,Fraud
1,15172.44,0.0,0.0,No Fraud
4,9265.43,9265.43,0.0,Fraud
1,646676.42,646676.42,0.0,Fraud
1,16734.61,16734.61,0.0,Fraud
4,6219566.63,6219566.63,0.0,Fraud
1,121897.64,0.0,0.0,No Fraud
3,10660.06,8631.26,0.0,No Fraud
1,2472250.47,2472250.47,0.0,Fraud
1,365014.79,40601.0,0.0,No Fraud
4,2050727.81,2050727.81,0.0,Fraud
1,57543.34,57543.34,0.0,Fraud
0,53593.0,2926994.09,2980587.08,No Fraud
1,306691.05,306691.05,0.0,Fraud
4,127261.0,0.0,0.0,No Fraud
1,79441.66,79441.66,0.0,Fraud
4,1536733.52,1536733.52,0.0,Fraud
1,73599.57,73599.57,0.0,Fraud
1,273064.49,0.0,0.0,No Fraud
1,598564.53,74144.0,0.0,No Fraud
0,141372.22,125075.0,266447.22,No Fraud
3,1289.03,32624.0,31334.97,No Fraud
0,6032.99,11522303.26,11528336.25,No Fraud
1,2194533.79,2194533.79,0.0,Fraud
1,108684.12,13313.0,0.0,No Fraud
3,20338.77,102916.0,82577.23,No Fraud
1,1835523.44,1835523.44,0.0,Fraud
1,21391.53,42287.0,20895.47,No Fraud
4,932304.24,932304.24,0.0,Fraud
3,3569.12,85790.54,82221.41,No Fraud
3,22326.8,9704.55,0.0,No Fraud
1,36452.58,377280.56,340827.98,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
4,231978.48,231978.48,0.0,Fraud
4,637132.29,13624.0,0.0,No Fraud
4,7809301.98,7809301.98,0.0,Fraud
4,535654.59,535654.59,0.0,Fraud
1,124311.57,124311.57,0.0,Fraud
4,10000000.0,11975271.77,1975271.77,Fraud
1,125219.6,4188.0,0.0,No Fraud
1,7809301.98,7809301.98,0.0,Fraud
3,13578.17,19350.0,5771.83,No Fraud
4,818639.22,818639.22,0.0,Fraud
1,34649.33,0.0,0.0,No Fraud
4,580387.06,580387.06,0.0,Fraud
1,290198.92,290198.92,0.0,Fraud
4,985127.95,985127.95,0.0,Fraud
1,18028.13,18028.13,0.0,Fraud
4,488243.65,488243.65,0.0,Fraud
4,3379009.86,3379009.86,0.0,Fraud
1,676882.33,676882.33,0.0,Fraud
1,2756011.78,2756011.78,0.0,Fraud
1,1884.56,5572.0,3687.44,No Fraud
1,17484.18,19906.0,2421.82,No Fraud
0,228919.13,11609.0,240528.13,No Fraud
4,5591414.49,5591414.49,0.0,Fraud
0,433957.19,110313.0,544270.19,No Fraud
3,17125.6,30650.0,13524.4,No Fraud
1,330756.72,330756.72,0.0,Fraud
1,251348.22,0.0,0.0,No Fraud
4,69077.14,69077.14,0.0,Fraud
1,369761.68,48817.0,0.0,No Fraud
1,144291.97,19944.0,0.0,No Fraud
4,7109453.78,7109453.78,0.0,Fraud
1,265596.73,60167.0,0.0,No Fraud
4,21516.38,21516.38,0.0,Fraud
4,7246962.16,7246962.16,0.0,Fraud
4,1501341.87,1501341.87,0.0,Fraud
3,19724.9,0.0,0.0,No Fraud
4,319883.28,319883.28,0.0,Fraud
1,841052.98,841052.98,0.0,Fraud
0,127689.26,24759.0,152448.26,No Fraud
4,141586.27,141586.27,0.0,Fraud
1,265961.0,265961.0,0.0,Fraud
0,124988.43,616912.56,741900.98,No Fraud
3,21175.88,0.0,0.0,No Fraud
1,9421856.87,9421856.87,0.0,Fraud
1,389599.13,868039.43,478440.3,No Fraud
0,89506.86,7236.79,96743.65,No Fraud
1,226141.77,41599.0,0.0,No Fraud
3,2319.59,314995.0,312675.41,No Fraud
4,151105.97,151105.97,0.0,Fraud
4,1055.0,1055.0,0.0,Fraud
1,57378.66,253.0,0.0,No Fraud
3,8106.48,134567.0,126460.52,No Fraud
4,21741.36,21741.36,0.0,Fraud
1,915672.67,915672.67,0.0,Fraud
4,207801.38,207801.38,0.0,Fraud
1,196610.19,0.0,0.0,No Fraud
4,3009125.59,3009125.59,0.0,Fraud
4,1000275.45,0.0,0.0,No Fraud
4,705529.08,705529.08,0.0,Fraud
3,4469.76,0.0,0.0,No Fraud
1,1185157.78,1185157.78,0.0,Fraud
1,3425386.69,3425386.69,0.0,Fraud
4,131594.12,131594.12,0.0,Fraud
4,182666.85,182666.85,0.0,Fraud
1,100193.79,0.0,0.0,No Fraud
3,6138.71,521.0,0.0,No Fraud
0,272492.56,21477.0,293969.56,No Fraud
1,17733.57,17733.57,0.0,Fraud
1,273746.13,273746.13,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,340198.41,340198.41,0.0,Fraud
1,2202575.1,2202575.1,0.0,Fraud
1,2561698.04,2561698.04,0.0,Fraud
4,1282971.57,1282971.57,0.0,Fraud
4,181545.14,181545.14,0.0,Fraud
1,317608.01,0.0,0.0,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,287040.14,287040.14,0.0,Fraud
0,249737.69,6337.0,256074.69,No Fraud
4,316877.85,316877.85,0.0,Fraud
1,282997.98,178438.0,0.0,No Fraud
1,40458.0,40458.0,0.0,Fraud
4,125903.1,107104.0,0.0,No Fraud
1,269692.53,269692.53,0.0,Fraud
4,639468.22,639468.22,0.0,Fraud
1,248409.56,248409.56,0.0,Fraud
4,14279.89,14279.89,0.0,Fraud
3,2066.91,5274.0,3207.09,No Fraud
4,10000000.0,45674547.89,35674547.89,Fraud
1,10000000.0,10000000.0,0.0,Fraud
0,10401.52,4879199.48,4889601.0,No Fraud
4,1367340.03,1367340.03,0.0,Fraud
1,705529.08,705529.08,0.0,Fraud
4,558136.45,558136.45,0.0,Fraud
4,372344.58,372344.58,0.0,Fraud
4,149656.36,149656.36,0.0,Fraud
4,10000000.0,14886423.05,4886423.05,Fraud
1,1749325.14,1749325.14,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
0,121695.48,120182.0,241877.48,No Fraud
1,245481.3,0.0,0.0,No Fraud
1,365099.76,365099.76,0.0,Fraud
1,492896.75,492896.75,0.0,Fraud
1,5044147.53,5044147.53,0.0,Fraud
1,745156.83,745156.83,0.0,Fraud
4,978362.97,978362.97,0.0,Fraud
1,67653.75,67653.75,0.0,Fraud
4,608401.28,0.0,0.0,No Fraud
4,115085.31,115085.31,0.0,Fraud
1,368760.49,0.0,0.0,No Fraud
1,1132311.86,1132311.86,0.0,Fraud
1,264949.69,264949.69,0.0,Fraud
3,39247.21,0.0,0.0,No Fraud
1,5689516.13,5689516.13,0.0,Fraud
0,30556.55,6241526.33,6272082.88,No Fraud
1,1467324.96,1467324.96,0.0,Fraud
3,6985.25,60638.44,53653.19,No Fraud
1,802483.88,802483.88,0.0,Fraud
3,9841.75,0.0,0.0,No Fraud
1,7196174.56,7196174.56,0.0,Fraud
1,174260.97,0.0,0.0,No Fraud
3,8169.35,173.0,0.0,No Fraud
0,137964.09,2563040.37,2701004.46,No Fraud
4,1437291.89,1437291.89,0.0,Fraud
4,246280.14,246280.14,0.0,Fraud
1,338137.46,366339.94,28202.48,No Fraud
4,786573.0,786573.0,0.0,Fraud
3,1716.91,0.0,0.0,No Fraud
1,4626269.69,4626269.69,0.0,Fraud
1,346293.24,346293.24,0.0,Fraud
4,712488.25,712488.25,0.0,Fraud
3,35577.45,0.0,0.0,No Fraud
3,31613.13,0.0,0.0,No Fraud
4,3401641.0,3401641.0,0.0,Fraud
1,299172.82,299172.82,0.0,Fraud
0,86799.7,20769.0,107568.7,No Fraud
3,47847.53,0.0,0.0,No Fraud
1,100109.03,100109.03,0.0,Fraud
0,21392.06,6933100.14,6954492.2,No Fraud
1,143693.86,3245.0,0.0,No Fraud
4,283400.42,283400.42,0.0,Fraud
1,314354.55,70243.0,0.0,No Fraud
4,7428844.46,7428844.46,0.0,Fraud
1,22935.0,288498.29,265563.3,No Fraud
0,238247.53,109294.01,347541.54,No Fraud
4,290211.26,290211.26,0.0,Fraud
0,301073.67,8795990.97,9097064.64,No Fraud
1,298754.96,298754.96,0.0,Fraud
3,13453.41,0.0,0.0,No Fraud
1,71666.93,71666.93,0.0,Fraud
1,3150438.28,3150438.28,0.0,Fraud
3,2274.43,0.0,0.0,No Fraud
3,38392.21,0.0,0.0,No Fraud
4,6250438.78,6250438.78,0.0,Fraud
1,207429.6,1171.0,0.0,No Fraud
3,13190.72,0.0,0.0,No Fraud
1,451399.66,451399.66,0.0,Fraud
4,386996.34,386996.34,0.0,Fraud
4,42789.93,42789.93,0.0,Fraud
4,506867.52,506867.52,0.0,Fraud
1,114047.37,0.0,0.0,No Fraud
4,1529614.71,1529614.71,0.0,Fraud
3,10757.64,2000.0,0.0,No Fraud
4,929787.24,929787.24,0.0,Fraud
3,6725.23,11433.0,4707.77,No Fraud
4,60549.33,6858.22,0.0,No Fraud
4,26478.48,26478.48,0.0,Fraud
1,471906.6,471906.6,0.0,Fraud
1,1722892.9,1722892.9,0.0,Fraud
1,131087.72,0.0,0.0,No Fraud
1,71378.52,3622.0,0.0,No Fraud
1,181.0,181.0,0.0,Fraud
3,19483.68,163059.9,143576.22,No Fraud
1,6249265.86,6249265.86,0.0,Fraud
4,1589614.75,1589614.75,0.0,Fraud
3,8337.93,439431.0,431093.07,No Fraud
4,3222396.0,3222396.0,0.0,Fraud
4,548161.93,548161.93,0.0,Fraud
4,2308798.26,2308798.26,0.0,Fraud
1,57023.97,20982.0,0.0,No Fraud
0,49087.45,134411.0,183498.45,No Fraud
0,74934.78,8914114.91,8989049.69,No Fraud
1,37100.29,37100.29,0.0,Fraud
